RowNumber,CustomerId,Surname,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
1034,73998294,Customer_1033,782,Germany,Male,26,8,214637.82,4,1,0,58340.7,1
1035,75098460,Customer_1034,402,France,Female,51,7,138329.58,2,0,0,59366.5,1
1036,24952179,Customer_1035,845,Spain,Female,72,7,134069.47,2,0,0,76331.05,1
1037,69249651,Customer_1036,647,France,Male,50,8,0.0,1,0,0,157694.83,1
1038,54009861,Customer_1037,445,France,Male,72,2,194656.1,2,0,1,30504.27,0
1039,52934406,Customer_1038,410,France,Female,61,9,0.0,2,0,0,109442.9,1
1040,80616323,Customer_1039,391,France,Female,57,5,62766.66,1,0,0,124068.21,1
1041,76700034,Customer_1040,559,France,Female,59,1,33033.01,2,0,0,186762.24,1
1042,61555614,Customer_1041,339,Spain,Male,70,1,0.0,1,0,1,82967.65,1
1043,88177677,Customer_1042,372,Spain,Female,66,8,72199.9,2,0,1,100722.14,1
1044,78142967,Customer_1043,715,Spain,Male,27,8,0.0,1,1,0,140756.19,0
1045,85681383,Customer_1044,569,France,Female,51,7,153157.15,2,0,1,41449.14,1
1046,32956823,Customer_1045,590,France,Female,44,7,248133.31,3,0,0,87426.49,0
1047,43317948,Customer_1046,478,France,Female,68,9,174136.97,1,0,1,16029.83,1
1048,28257276,Customer_1047,606,Germany,Male,29,10,212055.55,2,1,0,10344.85,1
1049,33152800,Customer_1048,488,Germany,Male,64,9,28889.67,1,0,1,90654.47,1
1050,60941309,Customer_1049,324,France,Male,45,1,173170.04,2,0,0,165068.34,0
1051,73896970,Customer_1050,613,Spain,Male,71,8,30500.22,1,0,1,82951.07,0
1052,45538112,Customer_1051,344,France,Male,63,5,37462.41,1,0,0,115092.19,1
1053,50491827,Customer_1052,679,France,Female,37,8,0.0,1,0,1,99537.16,0
1054,41209158,Customer_1053,803,France,Male,66,7,0.0,2,0,1,91673.0,0
1055,19084846,Customer_1054,667,France,Male,28,7,162981.86,2,1,0,126317.25,0
1056,94250147,Customer_1055,617,Spain,Female,18,9,0.0,1,0,0,190425.41,1
1057,35942481,Customer_1056,831,Germany,Male,46,1,223958.32,1,1,1,114666.33,1
1058,76399832,Customer_1057,420,France,Male,40,9,230928.83,1,0,1,171253.23,0
1059,84108296,Customer_1058,726,Spain,Female,25,3,201411.67,2,0,1,73655.34,0
1060,55115316,Customer_1059,414,Spain,Male,74,2,0.0,1,1,0,62959.42,1
1061,51200950,Customer_1060,300,Germany,Male,20,7,149837.32,1,0,1,25065.63,0
1062,40944377,Customer_1061,432,Spain,Female,51,10,98860.46,3,0,0,120913.14,1
1063,78484528,Customer_1062,576,France,Male,32,0,0.0,3,0,0,149982.36,1
1064,33723910,Customer_1063,335,Spain,Male,34,10,36147.21,2,0,1,129450.31,0
1065,23645964,Customer_1064,453,France,Male,30,3,0.0,1,0,0,171567.62,1
1066,99719009,Customer_1065,327,Germany,Male,40,10,0.0,2,1,0,50070.55,1
1067,58882589,Customer_1066,434,France,Female,56,0,0.0,1,0,1,136356.41,1
1068,36738265,Customer_1067,696,Spain,Male,36,6,51230.31,1,0,0,104197.26,0
1069,11576601,Customer_1068,383,France,Male,59,5,102290.52,3,0,0,70042.53,1
1070,86149697,Customer_1069,445,France,Male,43,9,42791.15,1,1,0,102593.62,0
1071,28263564,Customer_1070,374,Germany,Female,62,5,199717.7,1,0,1,147087.05,1
1072,21878847,Customer_1071,511,Spain,Male,43,0,180791.95,2,1,1,179241.02,0
1073,18980805,Customer_1072,719,France,Female,38,2,186871.87,2,1,0,124091.65,0
1074,78897515,Customer_1073,596,Germany,Male,46,2,0.0,2,0,0,135964.21,1
1075,85674334,Customer_1074,410,Germany,Female,57,9,0.0,1,0,0,187497.24,1
1076,54291839,Customer_1075,476,France,Male,44,1,46384.48,2,0,0,150660.82,0
1077,69833688,Customer_1076,669,Spain,Male,69,9,0.0,2,1,0,52001.0,1
1078,50715816,Customer_1077,563,France,Male,47,5,154609.48,2,1,1,155685.32,0
1079,39983990,Customer_1078,553,Spain,Male,34,6,0.0,1,1,0,34386.96,1
1080,82821993,Customer_1079,776,France,Female,19,10,91286.53,2,0,1,35487.4,0
1081,98505225,Customer_1080,751,France,Female,40,8,69916.31,2,0,0,190671.94,0
1082,14898282,Customer_1081,434,Germany,Female,21,7,15718.49,1,0,1,31294.41,1
1083,64595436,Customer_1082,688,Germany,Male,20,9,242572.66,2,0,0,167413.02,1
1084,10797353,Customer_1083,735,Germany,Female,39,5,64115.06,2,0,0,138411.09,0
1085,18588158,Customer_1084,795,Germany,Male,34,10,28694.14,2,0,0,153465.44,1
1086,19482441,Customer_1085,445,Spain,Female,68,8,224292.6,1,0,1,116591.7,1
1087,41858635,Customer_1086,701,Germany,Female,59,10,0.0,1,0,0,154049.78,1
1088,14162215,Customer_1087,403,Germany,Female,63,6,135780.18,2,1,1,191383.81,1
1089,29442069,Customer_1088,544,France,Female,49,7,68560.32,1,1,0,150988.82,1
1090,93787148,Customer_1089,340,France,Female,24,5,124064.65,1,1,0,70776.61,0
1091,37454801,Customer_1090,632,France,Female,66,10,0.0,1,1,0,179886.84,1
1092,20658726,Customer_1091,676,Spain,Male,46,6,0.0,1,1,1,100936.1,1
1093,45320491,Customer_1092,546,France,Female,42,1,120426.38,2,1,0,40232.79,0
1094,80845748,Customer_1093,526,France,Male,52,5,211137.72,4,0,1,181986.62,1
1095,75099318,Customer_1094,433,Spain,Male,27,1,36949.91,1,1,1,88565.64,0
1096,78035008,Customer_1095,724,France,Female,45,7,161345.47,1,1,0,57262.65,0
1097,26650514,Customer_1096,801,France,Male,52,7,83929.55,1,0,0,131565.7,1
1098,10099568,Customer_1097,373,Germany,Female,57,8,14925.12,2,1,0,199140.89,1
1099,34014353,Customer_1098,451,Germany,Male,46,1,63741.16,1,0,1,170288.89,1
1100,35139949,Customer_1099,632,France,Male,74,5,18220.72,2,1,0,57681.73,1
1101,87893709,Customer_1100,501,France,Female,74,3,47778.81,2,0,0,145419.71,1
1102,82667247,Customer_1101,307,France,Male,23,4,0.0,1,1,1,58352.2,0
1103,85067601,Customer_1102,311,Germany,Female,22,10,44209.38,1,1,0,107340.81,1
1104,68595381,Customer_1103,428,Germany,Female,47,6,101581.35,2,1,1,36701.37,1
1105,66638243,Customer_1104,833,France,Female,65,4,1781.09,1,0,0,64851.47,1
1106,79763552,Customer_1105,635,Germany,Male,47,9,8218.08,1,0,0,198190.59,1
1107,90904777,Customer_1106,440,France,Female,30,5,0.0,1,0,1,96471.4,0
1108,84673611,Customer_1107,330,France,Male,50,4,0.0,2,1,0,150973.36,1
1109,35885373,Customer_1108,716,Germany,Male,71,5,0.0,2,1,1,93284.93,1
1110,12819538,Customer_1109,507,France,Male,27,9,245736.68,2,1,0,10334.88,0
1111,59458769,Customer_1110,516,France,Male,43,4,0.0,1,1,0,134310.14,1
1112,70450220,Customer_1111,609,France,Male,54,6,187120.44,2,0,0,89636.36,1
1113,13925368,Customer_1112,425,Spain,Male,40,1,111307.44,2,1,1,59671.84,0
1114,13086374,Customer_1113,700,Germany,Male,20,0,86133.37,2,0,1,47178.87,0
1115,89585339,Customer_1114,472,Germany,Female,56,0,72794.61,2,0,0,102351.4,1
1116,93561872,Customer_1115,688,France,Male,60,5,58229.51,2,0,0,180542.25,1
1117,78712743,Customer_1116,585,France,Male,55,7,0.0,2,0,1,74807.19,1
1118,48440767,Customer_1117,381,Germany,Male,55,2,8385.2,1,1,0,117427.72,1
1119,15595698,Customer_1118,643,France,Male,55,10,226261.86,1,1,0,19754.01,1
1120,38738965,Customer_1119,341,Germany,Female,36,1,64357.08,2,1,0,147240.43,1
1121,92564933,Customer_1120,693,Spain,Female,18,7,120806.68,1,0,1,158737.74,0
1122,25596136,Customer_1121,507,France,Female,74,2,98290.6,2,1,0,81716.21,1
1123,49810412,Customer_1122,669,Germany,Female,29,0,237271.26,2,0,1,93492.82,1
1124,70979533,Customer_1123,432,France,Male,65,7,42925.66,1,1,1,23172.06,0
1125,94333885,Customer_1124,524,France,Female,48,5,91936.24,2,1,1,184903.83,1
1126,83780320,Customer_1125,468,Spain,Male,48,6,165769.38,1,0,1,114681.66,1
1127,21815832,Customer_1126,438,Spain,Male,19,10,71356.03,1,1,0,36540.42,0
1128,19764423,Customer_1127,488,Spain,Male,74,5,0.0,2,1,1,151364.69,1
1129,56070849,Customer_1128,329,Spain,Male,48,9,7700.18,2,1,1,157929.22,1
1130,98393930,Customer_1129,518,Germany,Female,65,5,225637.92,1,0,0,48251.21,1
1131,46558305,Customer_1130,367,Germany,Male,62,3,209783.11,1,1,1,96160.18,1
1132,17261388,Customer_1131,585,Spain,Male,25,4,31929.51,2,1,1,94236.5,0
1133,96948877,Customer_1132,349,France,Male,72,3,0.0,2,1,0,80809.25,1
1134,80560849,Customer_1133,305,Spain,Female,51,9,16237.64,2,0,0,174310.26,1
1135,52881865,Customer_1134,541,Germany,Female,28,5,0.0,1,0,1,144348.47,1
1136,16181660,Customer_1135,464,France,Female,51,10,0.0,1,1,0,177891.75,1
1137,31930820,Customer_1136,783,France,Female,53,2,0.0,2,1,0,110687.26,1
1138,28733792,Customer_1137,445,France,Female,55,8,214538.05,1,0,1,163781.51,0
1139,20179937,Customer_1138,520,France,Male,36,1,52513.14,2,1,0,54994.77,0
1140,24197459,Customer_1139,430,Spain,Male,71,3,232088.16,1,1,0,63117.57,1
1141,38767222,Customer_1140,790,France,Male,31,0,0.0,1,1,0,103789.83,0
1142,25230828,Customer_1141,734,Germany,Male,46,10,119216.59,2,0,0,103320.41,1
1143,26551653,Customer_1142,394,Germany,Female,65,3,0.0,2,0,1,18261.21,1
1144,87181167,Customer_1143,438,Germany,Male,22,9,0.0,2,0,0,121276.61,1
1145,57708753,Customer_1144,402,France,Male,41,4,147594.88,1,0,1,12962.57,0
1146,69673888,Customer_1145,383,France,Female,45,1,0.0,1,1,1,46670.54,0
1147,52354104,Customer_1146,432,Spain,Male,62,3,0.0,2,1,1,69680.09,1
1148,97463547,Customer_1147,769,Germany,Male,62,3,0.0,2,0,0,169175.91,1
1149,79365428,Customer_1148,552,France,Male,63,5,103392.42,2,0,0,47229.58,1
1150,30024340,Customer_1149,511,Germany,Female,38,3,171117.18,1,0,1,84239.74,0
1151,24973836,Customer_1150,405,France,Male,46,7,109600.74,1,0,1,132811.1,0
1152,27110027,Customer_1151,401,Germany,Male,19,8,0.0,2,0,0,38430.19,1
1153,60313596,Customer_1152,605,France,Male,64,1,138957.72,2,1,0,24056.12,1
1154,24865664,Customer_1153,713,France,Female,35,5,36056.86,1,0,0,11333.89,0
1155,33551460,Customer_1154,607,Spain,Male,44,6,0.0,1,0,0,192902.41,0
1156,85089238,Customer_1155,662,France,Male,56,2,246414.7,1,0,1,17512.47,0
1157,74628466,Customer_1156,444,France,Female,62,8,248251.4,1,1,0,133983.44,1
1158,39846553,Customer_1157,820,France,Female,22,2,77091.35,2,0,1,10802.89,0
1159,84778626,Customer_1158,753,France,Male,61,9,86471.26,2,1,0,167062.64,1
1160,63860029,Customer_1159,783,Germany,Male,39,5,2538.35,1,0,1,137238.27,0
1161,82490782,Customer_1160,667,France,Male,41,4,222053.9,2,0,0,196162.28,0
1162,41235625,Customer_1161,682,Spain,Female,25,7,177736.18,4,0,0,187866.62,1
1163,60688341,Customer_1162,339,Germany,Male,58,6,71118.61,2,1,1,193391.47,1
1164,58645485,Customer_1163,388,France,Female,45,5,0.0,2,0,1,24577.3,0
1165,34295269,Customer_1164,372,France,Female,23,7,222598.74,3,0,1,121222.12,0
1166,72075803,Customer_1165,566,Germany,Female,26,2,0.0,1,1,1,151851.3,1
1167,39493095,Customer_1166,623,Germany,Male,59,8,0.0,2,0,0,33497.39,1
1168,20658139,Customer_1167,365,Spain,Female,24,6,40354.93,1,0,1,49783.6,0
1169,72143766,Customer_1168,714,Germany,Female,47,2,44827.84,1,0,1,87551.89,1
1170,91308298,Customer_1169,602,France,Female,57,10,97538.84,1,0,1,171381.15,1
1171,88536815,Customer_1170,628,France,Male,69,9,0.0,1,1,1,165061.09,1
1172,37773137,Customer_1171,805,Spain,Female,27,1,0.0,2,1,0,165101.34,0
1173,58358358,Customer_1172,622,France,Female,34,8,0.0,2,0,1,62267.42,0
1174,24810429,Customer_1173,302,Germany,Female,26,5,53125.16,1,0,1,155468.3,0
1175,59639104,Customer_1174,723,Spain,Female,68,8,0.0,2,1,0,27980.6,1
1176,80879890,Customer_1175,782,Germany,Male,51,4,0.0,2,0,0,190199.8,1
1177,85708168,Customer_1176,346,France,Male,74,2,11872.0,1,0,1,104280.51,1
1178,99683204,Customer_1177,597,France,Female,20,2,55841.67,2,1,1,146220.68,0
1179,73552024,Customer_1178,558,France,Female,58,0,112729.17,1,0,0,195004.88,1
1180,39865205,Customer_1179,383,France,Female,19,9,108125.22,1,1,1,88824.71,0
1181,24454200,Customer_1180,452,Germany,Male,24,3,172141.89,2,1,0,67673.91,1
1182,47044663,Customer_1181,771,France,Male,42,10,193379.19,2,0,0,69933.51,0
1183,53847114,Customer_1182,515,France,Female,38,2,0.0,1,1,0,27601.85,1
1184,26869131,Customer_1183,595,France,Female,38,3,0.0,1,0,0,138557.21,1
1185,66352619,Customer_1184,728,France,Male,21,9,47715.4,2,0,0,199252.44,0
1186,12110178,Customer_1185,546,Germany,Male,49,3,10233.25,2,0,0,175873.88,1
1187,26604264,Customer_1186,791,France,Female,37,8,16004.6,2,0,1,193708.22,0
1188,22075628,Customer_1187,575,Germany,Male,74,1,103201.92,1,0,0,50060.72,1
1189,30798987,Customer_1188,843,France,Male,63,10,1340.45,2,0,0,23196.24,1
1190,96057155,Customer_1189,381,Spain,Male,42,6,85297.59,2,1,0,62435.8,0
1191,97478588,Customer_1190,789,France,Male,61,8,2891.66,1,0,1,125765.36,0
1192,89551163,Customer_1191,362,France,Male,50,0,0.0,2,1,1,149117.6,1
1193,97128312,Customer_1192,748,Germany,Female,46,10,53576.57,1,0,0,158675.29,1
1194,81806529,Customer_1193,664,Germany,Female,70,5,166239.93,2,0,0,18855.36,1
1195,33743732,Customer_1194,608,Germany,Female,51,2,0.0,1,0,0,125331.6,1
1196,94647011,Customer_1195,785,France,Female,45,1,0.0,1,1,0,60361.82,0
1197,96928827,Customer_1196,653,France,Male,50,0,205863.53,2,1,0,59892.42,1
1198,66890936,Customer_1197,682,Spain,Male,62,7,158708.48,2,1,1,158899.69,1
1199,49891732,Customer_1198,715,France,Male,60,2,56324.69,1,0,1,179911.11,0
1200,45445790,Customer_1199,763,Spain,Male,49,10,106710.4,2,1,0,123600.09,1
1201,21415766,Customer_1200,427,Spain,Female,28,2,0.0,3,0,0,13575.9,1
1202,33489179,Customer_1201,765,Spain,Male,54,0,147964.12,1,0,1,72246.26,0
1203,25797151,Customer_1202,624,Germany,Female,42,9,97782.73,2,0,1,188606.13,1
1204,78222661,Customer_1203,317,Spain,Male,71,8,24122.69,1,1,0,128031.1,1
1205,15224853,Customer_1204,806,France,Male,69,5,11798.5,2,1,1,168504.3,0
1206,72061507,Customer_1205,724,France,Male,18,9,0.0,1,0,1,100772.47,0
1207,66730200,Customer_1206,791,Spain,Male,74,7,217799.83,2,1,0,94881.58,0
1208,53966578,Customer_1207,725,France,Female,69,1,176611.05,1,0,1,115254.0,0
1209,27759693,Customer_1208,490,France,Female,69,4,77124.32,1,0,0,170262.75,1
1210,66039968,Customer_1209,492,France,Male,46,10,233810.88,2,0,0,189985.47,1
1211,58621090,Customer_1210,452,Germany,Female,33,7,164423.81,1,1,0,111534.01,1
1212,67873867,Customer_1211,525,Germany,Female,52,6,0.0,2,0,0,191908.48,1
1213,35135319,Customer_1212,319,Spain,Male,68,1,206212.52,1,0,0,158901.6,1
1214,49739212,Customer_1213,710,France,Male,43,5,155915.46,2,0,0,157482.39,0
1215,62293001,Customer_1214,714,France,Male,74,1,234963.19,2,1,1,189484.42,0
1216,28488012,Customer_1215,843,Spain,Male,32,7,0.0,1,0,0,36676.07,0
1217,98996630,Customer_1216,603,France,Female,66,2,196590.86,2,0,0,19275.86,1
1218,29642054,Customer_1217,844,Spain,Male,21,3,51734.14,2,1,0,32698.77,0
1219,21239571,Customer_1218,415,Spain,Male,65,6,0.0,2,0,1,117613.93,1
1220,21497142,Customer_1219,561,France,Female,71,0,0.0,2,1,1,173209.38,1
1221,13985078,Customer_1220,731,France,Male,58,7,68544.31,1,1,1,19856.43,0
1222,21742454,Customer_1221,735,France,Female,53,4,147229.77,1,1,1,106732.55,0
1223,87189426,Customer_1222,726,Germany,Male,41,5,6496.13,1,0,0,129027.07,1
1224,55209769,Customer_1223,556,Spain,Male,67,8,132130.41,2,1,0,125764.66,1
1225,29847139,Customer_1224,340,France,Male,25,8,190568.4,1,1,1,65255.75,0
1226,63380471,Customer_1225,777,Germany,Male,34,10,0.0,1,0,1,55920.01,0
1227,14219938,Customer_1226,510,France,Male,25,1,185126.85,1,0,0,14296.96,0
1228,36720428,Customer_1227,657,France,Female,33,4,182762.2,2,1,0,40283.68,0
1229,53311024,Customer_1228,373,Germany,Female,47,1,233671.47,2,0,0,12458.15,1
1230,21788202,Customer_1229,816,France,Female,37,2,240126.46,1,1,0,102735.48,0
1231,54150594,Customer_1230,441,France,Male,41,6,52855.82,2,1,1,135953.32,0
1232,73388334,Customer_1231,849,Spain,Female,31,1,81619.08,2,0,0,126073.4,0
1233,97433077,Customer_1232,694,France,Male,38,4,56994.05,2,1,1,146437.2,0
1234,55403101,Customer_1233,481,Spain,Female,46,10,97912.13,2,1,0,25683.33,1
1235,79552295,Customer_1234,503,France,Female,30,0,10819.4,1,0,1,117595.22,0
1236,13205075,Customer_1235,839,France,Female,71,2,120828.5,1,1,0,48709.83,1
1237,21346795,Customer_1236,627,France,Male,69,3,221633.58,1,0,1,132642.63,0
1238,24604663,Customer_1237,681,France,Female,67,10,181695.83,2,1,0,163471.2,1
1239,22841259,Customer_1238,637,France,Female,18,8,141709.23,1,1,0,131174.96,0
1240,12038686,Customer_1239,431,France,Male,46,2,0.0,1,1,0,85092.16,1
1241,85184116,Customer_1240,372,Germany,Female,63,7,0.0,2,0,1,83427.12,1
1242,33037919,Customer_1241,301,France,Male,37,0,21527.58,2,1,1,116147.44,0
1243,23218553,Customer_1242,523,France,Male,31,8,0.0,1,1,0,179537.74,0
1244,24716607,Customer_1243,676,France,Female,52,2,191292.86,2,1,1,134722.42,0
1245,95765946,Customer_1244,466,France,Female,18,7,0.0,1,0,1,28650.4,0
1246,19235688,Customer_1245,422,France,Male,52,5,211827.19,2,1,1,159114.12,1
1247,13629297,Customer_1246,514,Spain,Male,43,8,234329.09,2,0,0,20071.8,0
1248,28019508,Customer_1247,427,France,Male,56,3,21694.29,1,0,0,80925.19,1
1249,71682259,Customer_1248,539,Germany,Male,56,5,0.0,2,0,1,81740.38,1
1250,71862089,Customer_1249,604,Germany,Male,48,9,60152.53,2,0,1,128550.97,1
1251,26406597,Customer_1250,450,France,Male,51,8,25300.0,4,0,0,168857.2,1
1252,11984328,Customer_1251,317,France,Female,19,5,0.0,1,0,0,62490.82,0
1253,59931695,Customer_1252,356,France,Male,73,10,0.0,1,0,1,130593.48,1
1254,25822050,Customer_1253,529,Spain,Male,22,1,121385.43,1,1,0,119899.46,0
1255,43112326,Customer_1254,397,France,Male,73,7,0.0,2,1,1,125896.43,1
1256,58493485,Customer_1255,740,Germany,Male,73,6,0.0,1,0,0,13594.57,1
1257,87611507,Customer_1256,390,Germany,Male,58,2,171114.35,1,0,1,107259.6,1
1258,52392087,Customer_1257,315,Germany,Male,60,4,147361.63,3,0,0,187854.36,1
1259,39800270,Customer_1258,641,Spain,Male,19,4,185410.99,1,1,0,56844.67,0
1260,98882667,Customer_1259,643,Germany,Male,72,7,0.0,1,0,0,159224.94,1
1261,35733969,Customer_1260,670,France,Female,48,6,9758.98,2,0,1,147018.87,0
1262,34261326,Customer_1261,387,France,Female,37,8,98588.37,1,0,1,197329.24,0
1263,29211047,Customer_1262,675,France,Male,56,7,53646.55,2,0,0,70383.59,1
1264,87862383,Customer_1263,775,Germany,Male,48,10,77823.02,1,1,1,171918.08,1
1265,12667350,Customer_1264,633,Spain,Male,38,9,56897.98,1,0,1,62461.3,0
1266,10639903,Customer_1265,515,Germany,Male,36,6,158896.06,1,1,0,97081.24,1
1267,15150479,Customer_1266,565,France,Female,24,0,230786.56,2,0,1,101605.65,0
1268,42782580,Customer_1267,747,Germany,Female,69,4,0.0,1,0,1,143420.59,1
1269,62702428,Customer_1268,378,France,Male,55,1,97714.15,1,0,1,57057.75,1
1270,35270774,Customer_1269,698,France,Male,34,4,72201.43,4,1,0,73960.36,1
1271,69640148,Customer_1270,448,Germany,Male,59,10,29709.42,2,0,1,195371.96,1
1272,68903063,Customer_1271,783,France,Male,57,4,0.0,2,1,0,134109.57,1
1273,10068011,Customer_1272,377,France,Female,25,8,199193.51,2,0,1,114533.67,0
1274,98079556,Customer_1273,584,Spain,Male,27,4,69478.98,1,1,0,20529.67,0
1275,22292739,Customer_1274,520,France,Male,31,6,65744.94,2,1,0,199576.77,0
1276,63840724,Customer_1275,567,France,Male,23,0,0.0,2,1,0,155456.5,0
1277,30222774,Customer_1276,510,France,Male,64,7,0.0,2,0,0,195656.54,1
1278,56381366,Customer_1277,320,France,Male,26,2,71559.76,1,1,0,73881.35,0
1279,38791152,Customer_1278,772,Germany,Male,64,5,8888.76,2,0,0,34038.94,1
1280,74611492,Customer_1279,594,Spain,Male,48,10,247755.33,1,1,0,151735.86,1
1281,91543808,Customer_1280,630,France,Male,24,2,244028.38,1,1,0,150068.59,0
1282,10462596,Customer_1281,587,France,Female,66,10,167563.84,2,1,0,175368.94,1
1283,84295986,Customer_1282,591,France,Male,27,9,0.0,1,0,1,11368.33,0
1284,78334346,Customer_1283,634,Spain,Male,74,0,0.0,1,1,1,121551.53,1
1285,59982635,Customer_1284,531,Germany,Female,18,4,113765.92,1,0,0,37063.89,1
1286,19130351,Customer_1285,372,Germany,Male,53,10,12664.28,1,1,1,100995.49,1
1287,72888843,Customer_1286,316,France,Female,35,4,33741.76,1,1,1,199862.56,0
1288,93273486,Customer_1287,597,France,Female,48,8,0.0,2,0,1,151614.99,1
1289,91238146,Customer_1288,402,France,Male,65,10,29629.67,2,1,0,60220.13,1
1290,97224666,Customer_1289,550,Spain,Male,62,0,139102.51,2,0,0,128732.56,1
1291,43313263,Customer_1290,633,France,Female,34,8,0.0,1,1,0,101467.3,1
1292,96370272,Customer_1291,628,Spain,Male,21,10,244606.05,1,0,0,96121.27,0
1293,10571030,Customer_1292,392,Spain,Male,34,6,0.0,3,0,1,22414.33,0
1294,79387122,Customer_1293,663,France,Female,64,10,0.0,1,1,1,132542.37,1
1295,33826793,Customer_1294,818,France,Male,47,7,13183.15,1,0,1,126389.96,0
1296,32297027,Customer_1295,499,France,Female,61,6,113628.53,4,1,1,27209.55,1
1297,83111346,Customer_1296,365,France,Female,46,1,13223.25,1,1,1,34519.42,1
1298,91068385,Customer_1297,577,France,Female,48,8,159587.97,1,0,0,97529.81,1
1299,40743808,Customer_1298,639,Spain,Female,21,9,39943.44,1,1,0,112277.3,0
1300,35286137,Customer_1299,517,France,Female,19,3,164584.85,2,0,1,46343.47,0
1301,46580823,Customer_1300,630,France,Male,58,1,64014.15,1,1,1,168037.23,0
1302,54569595,Customer_1301,721,Spain,Female,29,6,163369.93,2,1,1,144661.91,0
1303,69657971,Customer_1302,618,Germany,Female,38,10,0.0,2,0,1,52809.04,1
1304,62470608,Customer_1303,738,France,Female,39,8,0.0,2,0,0,162778.87,0
1305,35334448,Customer_1304,380,Germany,Female,54,8,247921.43,1,0,1,121279.0,1
1306,69087500,Customer_1305,461,Germany,Female,71,6,58341.98,1,0,1,70249.18,1
1307,66770199,Customer_1306,606,Spain,Male,61,4,25274.27,2,1,0,167401.65,1
